,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
ACS2,0.0259199432362971,0.0220556231426715,1.1752079308133054,0.2399115380900185,0.0221321284980895,1.1711455244141793,0.2415402876775401,-0.0173090781233391,0.0691489645959334,-0.08357292997140774,-0.2233857629560938,0.05769550837886846
Business_closures_2,0.0244167255087451,0.0406796864273816,0.6002191180193127,0.5483602140703603,0.0433474480384489,0.5632794227491245,0.5732446277865031,-0.0553154598889227,0.1041489109064131,-0.07872614814279022,-0.33750075035884214,0.1810728295413403
Business_closures_2_No,-0.259010242333964,0.0855963223339525,-3.0259505931042243,0.0024785279892194,0.0827759603004168,-3.129051495071086,0.0017537157140423,-0.426779034108511,-0.091241450559417,0.8351192997267568,0.28022151085965197,1.3780659424161952
Business_closures_3,-0.1538333907720974,0.0401112772082327,-3.8351656062580703,0.000125479718757,0.0475259686082753,-3.2368281021275487,0.0012086619407716,-0.2324514941002337,-0.0752152874439612,0.49600059217171866,0.2331356821518703,0.7497488225143188
Business_closures_3_No,-0.2691484305383704,0.084320811042279,-3.1919573259727967,0.0014131220879385,0.0986183460395591,-2.7291922988690747,0.0063489668993541,-0.4344172201812373,-0.1038796408955035,0.8678075693390651,0.31803791982922014,1.401699098578012
Healthcare_restrictions_2,-0.2331387779096728,0.0449715991060538,-5.184133598626894,2.170213326824211e-07,0.0452205112385163,-5.155598013476191,2.52822753843418e-07,-0.3212831121575384,-0.1449944436618073,0.7517026785992353,0.4471642042272,1.039256847060675
Healthcare_restrictions_2_No,0.0249802898594832,0.0936143986798877,0.266842389757827,0.7895905149027131,0.0977000880600065,0.2556833914432146,0.7981953206948369,-0.1585039315530967,0.2084645112720631,-0.08054323252408092,-0.6759003380657339,0.512351534754659
Healthcare_restrictions_3,-0.4267080834488108,0.0459148284932395,-9.293470049912942,0.0,0.047784006143378,-8.929935304470995,0.0,-0.5167011472955603,-0.3367150196020614,1.3758226417086707,1.0428824359352564,1.6846230882271085
Healthcare_restrictions_3_No,-0.0077829951886636,0.0951349135079094,-0.0818100831932384,0.9347977377260732,0.0969963823675118,-0.0802400563680245,0.9360463324770294,-0.1942474256641662,0.1786814352868389,0.02509448828418456,-0.5815704358085111,0.6305912940056344
Mask_mandates_2,0.1333937204265564,0.0503091580190836,2.6514798831647437,0.0080139886849397,0.0507201308954139,2.629995586991233,0.0085385976569292,0.0347877707091525,0.2319996701439604,-0.43009754898779423,-0.7487264365315971,-0.1016712670665022
