,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
ACS2,0.0601516188983526,0.0229978695719129,2.615530047696906,0.0089089082168143,0.0233890057790002,2.571790330325181,0.0101174144249167,0.0150757945374032,0.1052274432593019,-0.162768598451855,-0.285276455140261,-0.03649607184051276
Business_closures_2,0.0479792806141728,0.0568038914853038,0.8446477760522066,0.3983075257484292,0.0603962428182663,0.7944083667347251,0.4269577349716904,-0.0633563466970228,0.1593149079253684,-0.12983059148406473,-0.4327215828514952,0.17500487994722075
Business_closures_2_Independent,-0.0998042899637889,0.0934981761578953,-1.0674463830742982,0.2857703129505626,0.0975106618567699,-1.0235218186744348,0.306061189146618,-0.2830607152332639,0.0834521353056859,0.2700676173710325,-0.23354502219494705,0.7695142389695482
Business_closures_2_Other,-0.0050166467378656,0.2172666205350436,-0.0230898180563197,0.9815786275364826,0.1950527313218649,-0.0257194385531953,0.9794811192615832,-0.4308592229865511,0.4208259295108199,0.013574905769873096,-1.1418523594174357,1.1735272595378117
Business_closures_2_Republican,-0.1659679898025286,0.0838080192707578,-1.9803354290755544,0.0476658502784557,0.0856843457846229,-1.9369697963232095,0.0527490355464463,-0.3302317075732141,-0.0017042720318432,0.44910473870503265,-0.007772376474824372,0.892919630249166
Business_closures_3,-0.0163453982584795,0.0570316174723825,-0.2866023967564091,0.7744167790449485,0.0653830495031503,-0.2499944310136827,0.8025916553360541,-0.1281273685043492,0.0954365719873902,0.04423019054842038,-0.261431714754095,0.3490985787862399
Business_closures_3_Independent,-0.3262973369955937,0.0927475811007596,-3.518122339396743,0.0004346119485121,0.1086043545682522,-3.004459059609186,0.0026605356237292,-0.5080825959530827,-0.1445120780381048,0.8829514682072835,0.36558054246739524,1.3730728473827978
Business_closures_3_Other,-0.1617811179868923,0.2183222160319666,-0.7410199517359444,0.4586813430808996,0.2844521306739428,-0.5687463743146861,0.569528271628537,-0.5896926614095468,0.2661304254357622,0.43777518066802756,-0.7341136446758746,1.5910902893625871
Business_closures_3_Republican,-0.3137481125663332,0.0830540919076147,-3.7776358197418007,0.0001583241659293,0.0952723843083467,-3.2931695248740187,0.0009906472427172,-0.4765341327052582,-0.1509620924274082,0.8489936178714474,0.3843613186584779,1.2924313682106467
Healthcare_restrictions_2,-0.113853323548978,0.0636013833775284,-1.7901076596583048,0.0734366056748883,0.0632828928980073,-1.79911692299647,0.0720001872260418,-0.2385120349689338,0.0108053878709776,0.30808390933698154,-0.037253399949943755,0.647561801215188
