,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
ACS2,0.0605151710357637,0.0230806429835401,2.6219014383143353,0.0087440714790554,0.0233713804808642,2.5892852621740383,0.00961753862514,0.0152771107880249,0.1057532312835024,-0.18266397945142976,-0.3199960534311632,-0.043061169352142104
Business_closures_2,-0.0223375809764541,0.0401292236429723,-0.5566412441763253,0.5777725683483319,0.0411749149447729,-0.5425046052047725,0.5874709358390007,-0.10099085931668,0.0563156973637717,0.06742559531173219,-0.17191514685820297,0.30600613794488934
Business_closures_2_≥ 65,-0.0582086569911727,0.0895658200582376,-0.6498981079313989,0.5157580404348319,0.0921133179188758,-0.631924441614807,0.5274362513336159,-0.2337576643053186,0.117340350322973,-0.5498672094396964,-2.382960490223418,1.880216363275727
Business_closures_3,-0.2141939737987363,0.0397268645843705,-5.3916657163778545,6.980753997076762e-08,0.0467874052756365,-4.578026341423829,4.693835969238336e-06,-0.2920586283841025,-0.13632931921337,0.6465407427415145,0.3971057467310922,0.8837827115561598
Business_closures_3_≥ 65,0.0262208198113426,0.0885718272107578,0.296040181591262,0.7671993954840319,0.0994257938091943,0.2637225090871528,0.7919937496370526,-0.1473799615217427,0.1998216011444279,0.24769458297363806,-1.9710021410273073,2.1821650796245198
Healthcare_restrictions_2,-0.1942730317282591,0.0447546070752352,-4.340849901814,1.4193265677420186e-05,0.0443152875338753,-4.383882911280976,1.165824505733326e-05,-0.2819920615957202,-0.106554001860798,0.5864097294644595,0.31163271427242134,0.8538530203119791
Healthcare_restrictions_2_≥ 65,0.1871275958953271,0.0991783538738714,1.886778602247258,0.059190110322578,0.0994228450426825,1.882138816435927,0.0598171702442491,-0.0072619776974609,0.3815171694881153,1.76769804154263,-2.043654236905222,3.6187787122273267
Healthcare_restrictions_3,-0.4460949998505094,0.0458042925319036,-9.739152712375049,0.0,0.0474040911392568,-9.410474689621967,0.0,-0.5358714132130405,-0.3563185864879783,1.3465299112832734,1.0370087579483638,1.6351499166751966
Healthcare_restrictions_3_≥ 65,0.3174526704297277,0.1012791579705615,3.1344323628954385,0.001721869437663,0.1060470787854951,2.9935069788376696,0.0027579120124998,0.118945520807427,0.5159598200520285,2.998811912888583,-2.400026314767875,4.989786913558611
Mask_mandates_2,-0.0312912350593677,0.0495193542097963,-0.6318990939744018,0.5274528154393867,0.0506256705958293,-0.6180902828760876,0.536515827295516,-0.1283491693105686,0.065766699191833,0.09445204268721714,-0.20278594360677044,0.3893688382554079
Mask_mandates_2_≥ 65,0.128899245203882,0.1110257049748145,1.1609856044879148,0.2456477537253352,0.1058355773674405,1.2179197998454605,0.2232544512271619,-0.0887111365467545,0.3465096269545186,1.2176447958572603,-2.3218282535060855,3.353015677330613
Mask_mandates_3,0.0711262613618543,0.0409368559830338,1.7374627253087631,0.0823055278886784,0.0443773294995142,1.6027611882917152,0.1089873886496954,-0.009109976364892,0.1513624990886007,-0.2146933689765257,-0.45714794998637776,0.029269786714168106
Mask_mandates_3_≥ 65,-0.0406032492518619,0.0913328827157492,-0.4445633165683537,0.6566353623971888,0.093708234309997,-0.4332943582902431,0.6648009362335787,-0.2196156993747303,0.1384092008710065,-0.3835579880101258,-2.3371186662160173,1.96485603539255
Mask_mandates_4,0.0199540858876308,0.0501855008889768,0.39760659023359,0.6909202019063942,0.0534536798420015,0.3732967673434491,0.7089275821387788,-0.0784094958547637,0.1183176676300254,-0.06023105730621122,-0.3605697973408007,0.2382470031498166
Mask_mandates_4_≥ 65,0.125266821423714,0.1128928331114807,1.109608271589872,0.2671678653519698,0.1185906762650229,1.0562957002097828,0.2908331397999397,-0.0960031314747882,0.3465367743222163,1.183331158835773,-2.3382422418740565,3.3648372672605893
